EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
883.0001385211945,540,0,PLAY,StillPlaying,1473801.0
885.4374716281891,542,1,PLAY,Writing,378355.0
886.9992883205414,544,0,PLAY,StillPlaying,378355.0
889.2477824687958,546,1,PLAY,Writing,577751.0
890.9992394447327,548,0,PLAY,StillPlaying,577751.0
891.7852535247803,548,1,PLAY,Writing,378355.0
892.7339832782745,549,2,PLAY,Writing,128503.0
894.8884823322296,551,3,PLAY,Writing,378355.0
894.99920129776,552,2,PLAY,StillPlaying,378355.0
898.5442106723785,555,3,PLAY,Writing,577751.0
898.9991383552551,556,2,PLAY,StillPlaying,128503.0
902.9994168281555,560,1,PLAY,StillPlaying,378355.0
906.999400138855,564,0,PLAY,StillPlaying,577751.0
909.0340554714203,566,1,PLAY,Writing,1473801.0
910.99924659729,568,0,PLAY,StillPlaying,1473801.0
912.0877938270569,569,1,PLAY,Writing,577751.0
915.0002946853638,572,0,PLAY,StillPlaying,577751.0
918.9998557567596,576,0,BUFFERING,Play-Buffering,0
955.868058681488,576,1,PLAY,Buffering-Play,0
955.8671095371246,576,1,PLAY,Writing,1473801.0
955.8821694850922,576,0,PLAY,StillPlaying,1473801.0
959.8873410224915,580,0,BUFFERING,Play-Buffering,0
964.8268022537231,580,1,BUFFERING,Writing,128503.0
964.8323683738708,580,1,PLAY,Buffering-Play,0
964.8341729640961,580,0,PLAY,StillPlaying,128503.0
968.8350832462311,584,0,BUFFERING,Play-Buffering,0
984.075181722641,584,1,BUFFERING,Writing,378355.0
984.0785989761353,584,1,PLAY,Buffering-Play,0
984.0902056694031,584,0,PLAY,StillPlaying,378355.0
984.4923021793365,584,1,PLAY,Writing,128503.0
988.0939514636993,588,0,PLAY,StillPlaying,128503.0
989.0132653713226,588,1,PLAY,Writing,128503.0
989.7947599887848,589,2,PLAY,Writing,128503.0
990.0126760005951,589,3,PLAY,Writing,128503.0
992.0927000045776,592,2,PLAY,StillPlaying,128503.0
996.092677116394,596,1,PLAY,StillPlaying,128503.0
997.0963616371155,597,1,END,TheEnd,0
