EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
469.86873865127563,397,4,PLAY,Writing,378355.0
472.36577582359314,400,3,PLAY,StillPlaying,128503.0
472.645902633667,400,4,PLAY,Writing,577751.0
476.3656735420227,404,3,PLAY,StillPlaying,378355.0
477.89802408218384,405,4,PLAY,Writing,1473801.0
480.3660719394684,408,3,PLAY,StillPlaying,128503.0
480.643741607666,408,4,PLAY,Writing,577751.0
484.36569356918335,412,3,PLAY,StillPlaying,378355.0
488.15327501296997,415,4,PLAY,Writing,1473801.0
488.36642622947693,416,3,PLAY,StillPlaying,577751.0
491.00029730796814,418,4,PLAY,Writing,577751.0
492.3675367832184,420,3,PLAY,StillPlaying,1473801.0
496.36614656448364,424,2,PLAY,StillPlaying,577751.0
500.3669571876526,428,1,PLAY,StillPlaying,1473801.0
504.36690521240234,432,0,PLAY,StillPlaying,577751.0
508.36705136299133,436,0,BUFFERING,Play-Buffering,0
662.1250863075256,436,1,BUFFERING,Writing,1473801.0
662.1299974918365,436,1,PLAY,Buffering-Play,0
662.1303427219391,436,0,PLAY,StillPlaying,1473801.0
664.1242434978485,437,1,PLAY,Writing,128503.0
666.131712436676,440,0,PLAY,StillPlaying,128503.0
666.5996487140656,440,1,PLAY,Writing,128503.0
667.2777988910675,441,2,PLAY,Writing,128503.0
667.9114665985107,441,3,PLAY,Writing,128503.0
668.4639422893524,442,4,PLAY,Writing,128503.0
670.1296927928925,444,3,PLAY,StillPlaying,128503.0
670.3701193332672,444,4,PLAY,Writing,378355.0
672.3627936840057,446,5,PLAY,Writing,577751.0
674.129682302475,448,4,PLAY,StillPlaying,128503.0
678.1300008296967,452,3,PLAY,StillPlaying,128503.0
682.1294765472412,456,2,PLAY,StillPlaying,128503.0
686.1308550834656,460,1,PLAY,StillPlaying,378355.0
690.1309251785278,464,0,PLAY,StillPlaying,577751.0
694.1308977603912,468,0,BUFFERING,Play-Buffering,0
696.7518203258514,468,1,PLAY,Buffering-Play,0
696.752690076828,468,0,PLAY,StillPlaying,1473801.0
696.7509481906891,468,0,PLAY,Writing,1473801.0
697.507892370224,468,1,PLAY,Writing,128503.0
698.9178845882416,470,2,PLAY,Writing,378355.0
699.5379402637482,470,3,PLAY,Writing,128503.0
700.7547945976257,472,2,PLAY,StillPlaying,128503.0
701.3492197990417,472,3,PLAY,Writing,378355.0
701.8613855838776,473,4,PLAY,Writing,128503.0
703.3126940727234,474,5,PLAY,Writing,378355.0
704.7531652450562,476,4,PLAY,StillPlaying,378355.0
705.5196957588196,476,5,PLAY,Writing,577751.0
708.7530171871185,480,4,PLAY,StillPlaying,128503.0
710.8973064422607,482,5,PLAY,Writing,1473801.0
712.753534078598,484,4,PLAY,StillPlaying,378355.0
713.8201537132263,485,5,PLAY,Writing,577751.0
716.7530875205994,488,4,PLAY,StillPlaying,128503.0
720.7530088424683,492,3,PLAY,StillPlaying,378355.0
722.2658305168152,493,4,PLAY,Writing,1473801.0
724.7532570362091,496,3,PLAY,StillPlaying,577751.0
725.1377105712891,496,4,PLAY,Writing,577751.0
728.7533776760101,500,3,PLAY,StillPlaying,1473801.0
732.7533638477325,504,2,PLAY,StillPlaying,577751.0
733.3323726654053,504,3,PLAY,Writing,1473801.0
736.241739988327,507,4,PLAY,Writing,577751.0
736.7537529468536,508,3,PLAY,StillPlaying,1473801.0
740.754026889801,512,2,PLAY,StillPlaying,577751.0
744.7541899681091,516,1,PLAY,StillPlaying,1473801.0
748.7529311180115,520,0,PLAY,StillPlaying,577751.0
752.7555437088013,524,0,BUFFERING,Play-Buffering,0
759.6816756725311,524,1,PLAY,Buffering-Play,0
759.6819701194763,524,0,PLAY,StillPlaying,1473801.0
759.6808488368988,524,1,BUFFERING,Writing,1473801.0
761.8334634304047,526,1,PLAY,Writing,378355.0
763.6809208393097,528,0,PLAY,StillPlaying,378355.0
764.695702791214,529,1,PLAY,Writing,577751.0
767.682062625885,532,0,PLAY,StillPlaying,577751.0
771.682140827179,536,0,BUFFERING,Play-Buffering,0
772.3706600666046,536,1,PLAY,Buffering-Play,0
772.3709533214569,536,0,PLAY,StillPlaying,378355.0
772.3696928024292,536,1,BUFFERING,Writing,378355.0
773.1155815124512,536,1,PLAY,Writing,128503.0
776.0415742397308,539,2,PLAY,Writing,378355.0
776.370626449585,540,1,PLAY,StillPlaying,128503.0
778.9262447357178,542,2,PLAY,Writing,577751.0
780.3706450462341,544,1,PLAY,StillPlaying,378355.0
781.1620960235596,544,2,PLAY,Writing,378355.0
784.0786609649658,547,3,PLAY,Writing,577751.0
784.3706393241882,548,2,PLAY,StillPlaying,577751.0
788.3710188865662,552,1,PLAY,StillPlaying,378355.0
792.3709304332733,556,0,PLAY,StillPlaying,577751.0
792.5287923812866,556,1,PLAY,Writing,1473801.0
795.4851202964783,559,2,PLAY,Writing,577751.0
796.3715567588806,560,1,PLAY,StillPlaying,1473801.0
800.3708627223969,564,0,PLAY,StillPlaying,577751.0
803.707093000412,567,1,PLAY,Writing,1473801.0
804.3707609176636,568,0,PLAY,StillPlaying,1473801.0
806.3721258640289,570,1,PLAY,Writing,577751.0
808.3713059425354,572,0,PLAY,StillPlaying,577751.0
812.3717105388641,576,0,BUFFERING,Play-Buffering,0
838.9258501529694,576,1,BUFFERING,Writing,1473801.0
838.931428194046,576,1,PLAY,Buffering-Play,0
838.932190656662,576,0,PLAY,StillPlaying,1473801.0
840.1486608982086,577,1,PLAY,Writing,378355.0
840.6900870800018,577,2,PLAY,Writing,128503.0
841.4161274433136,578,3,PLAY,Writing,378355.0
842.0910623073578,579,4,PLAY,Writing,128503.0
842.9320974349976,580,3,PLAY,StillPlaying,378355.0
846.0962982177734,583,4,PLAY,Writing,378355.0
846.523529291153,583,5,PLAY,Writing,577751.0
846.9320685863495,584,4,PLAY,StillPlaying,128503.0
850.9319748878479,588,3,PLAY,StillPlaying,378355.0
854.9331781864166,592,2,PLAY,StillPlaying,128503.0
858.9339728355408,596,1,PLAY,StillPlaying,378355.0
859.9335606098175,597,1,END,TheEnd,0
